YEAR,STATE,COUNTY,PARTY,VOTES
2024,TX,Val Verde County,Democratic,5282
2024,TX,Van Zandt County,Republican,24351
2024,TX,Van Zandt County,Democratic,3450
2024,TX,Victoria County,Republican,25010
2024,TX,Victoria County,Democratic,9998
2024,TX,Walker County,Republican,17515
2024,TX,Walker County,Democratic,7461
2024,TX,Waller County,Republican,17077
2024,TX,Waller County,Democratic,10183
2024,TX,Ward County,Republican,3115
2024,TX,Ward County,Democratic,627
2024,TX,Washington County,Republican,14020
2024,TX,Washington County,Democratic,4058
2024,TX,Webb County,Republican,33384
2024,TX,Webb County,Democratic,31952
2024,TX,Wharton County,Republican,12439
2024,TX,Wharton County,Democratic,3910
2024,TX,Wheeler County,Republican,2093
2024,TX,Wheeler County,Democratic,169
2024,TX,Wichita County,Republican,31818
2024,TX,Wichita County,Democratic,12237
2024,TX,Wilbarger County,Republican,3566
2024,TX,Wilbarger County,Democratic,860
2024,TX,Willacy County,Republican,2856
2024,TX,Willacy County,Democratic,2673
2024,TX,Williamson County,Republican,155310
2024,TX,Williamson County,Democratic,147766
2024,TX,Wilson County,Republican,20894
2024,TX,Wilson County,Democratic,6247
2024,TX,Winkler County,Republican,1646
2024,TX,Winkler County,Democratic,283
2024,TX,Wise County,Republican,32385
2024,TX,Wise County,Democratic,5605
2024,TX,Wood County,Republican,20621
2024,TX,Wood County,Democratic,3618
2024,TX,Yoakum County,Republican,2039
2024,TX,Yoakum County,Democratic,342
2024,TX,Young County,Republican,7298
2024,TX,Young County,Democratic,962
2024,TX,Zapata County,Republican,2970
2024,TX,Zapata County,Democratic,1877
2024,TX,Zavala County,Republican,1482
2024,TX,Zavala County,Democratic,1984
2024,UT,Beaver County,Republican,2781
2024,UT,Beaver County,Democratic,394
2024,UT,Box Elder County,Republican,22853
2024,UT,Box Elder County,Democratic,5274
2024,UT,Cache County,Republican,39457
2024,UT,Cache County,Democratic,18718
2024,UT,Carbon County,Republican,6719
2024,UT,Carbon County,Democratic,2525
2024,UT,Daggett County,Republican,443
2024,UT,Daggett County,Democratic,101
2024,UT,Davis County,Republican,101293
2024,UT,Davis County,Democratic,59895
2024,UT,Duchesne County,Republican,7815
2024,UT,Duchesne County,Democratic,1009
2024,UT,Emery County,Republican,4341
2024,UT,Emery County,Democratic,603
2024,UT,Garfield County,Republican,2211
2024,UT,Garfield County,Democratic,541
2024,UT,Grand County,Republican,2327
2024,UT,Grand County,Democratic,2828
2024,UT,Iron County,Republican,21571
2024,UT,Iron County,Democratic,5683
2024,UT,Juab County,Republican,5671
2024,UT,Juab County,Democratic,734
2024,UT,Kane County,Republican,3277
2024,UT,Kane County,Democratic,1137
2024,UT,Millard County,Republican,5558
2024,UT,Millard County,Democratic,713
2024,UT,Morgan County,Republican,5300
2024,UT,Morgan County,Democratic,1256
2024,UT,Piute County,Republican,854
2024,UT,Piute County,Democratic,94
2024,UT,Rich County,Republican,1211
2024,UT,Rich County,Democratic,214
2024,UT,Salt Lake County,Republican,221555
2024,UT,Salt Lake County,Democratic,273658
2024,UT,San Juan County,Republican,3613
2024,UT,San Juan County,Democratic,2581
2024,UT,Sanpete County,Republican,10653
2024,UT,Sanpete County,Democratic,1906
2024,UT,Sevier County,Republican,9526
2024,UT,Sevier County,Democratic,1236
2024,UT,Summit County,Republican,10783
2024,UT,Summit County,Democratic,14612
2024,UT,Tooele County,Republican,23484
2024,UT,Tooele County,Democratic,9560
2024,UT,Uintah County,Republican,13599
2024,UT,Uintah County,Democratic,1952
2024,UT,Utah County,Republican,203476
2024,UT,Utah County,Democratic,84937
2024,UT,Wasatch County,Republican,11495
2024,UT,Wasatch County,Democratic,6459
2024,UT,Washington County,Republican,73165
2024,UT,Washington County,Democratic,22327
2024,UT,Wayne County,Republican,1238
2024,UT,Wayne County,Democratic,381
2024,UT,Weber County,Republican,67549
2024,UT,Weber County,Democratic,41238
2024,VA,Accomack County,Republican,9659
2024,VA,Accomack County,Democratic,7374
2024,VA,Albemarle County,Republican,21513
2024,VA,Albemarle County,Democratic,44279
2024,VA,Alexandria City,Republican,16112
2024,VA,Alexandria City,Democratic,62326
2024,VA,Alleghany County,Republican,6093
2024,VA,Alleghany County,Democratic,2114
2024,VA,Amelia County,Republican,5776
2024,VA,Amelia County,Democratic,2214
2024,VA,Amherst County,Republican,11742
2024,VA,Amherst County,Democratic,5429
2024,VA,Appomattox County,Republican,7243
2024,VA,Appomattox County,Democratic,2324
2024,VA,Arlington County,Republican,25223
2024,VA,Arlington County,Democratic,100446
2024,VA,Augusta County,Republican,32429
2024,VA,Augusta County,Democratic,11403
2024,VA,Bath County,Republican,1976
2024,VA,Bath County,Democratic,588
2024,VA,Bedford County,Republican,38017
2024,VA,Bedford County,Democratic,12414
2024,VA,Bland County,Republican,2998
2024,VA,Bland County,Democratic,524
2024,VA,Botetourt County,Republican,15796
2024,VA,Botetourt County,Democratic,5915
2024,VA,Bristol City,Republican,5197
2024,VA,Bristol City,Democratic,2231
2024,VA,Brunswick County,Republican,3523
2024,VA,Brunswick County,Democratic,4184
2024,VA,Buchanan County,Republican,7939
2024,VA,Buchanan County,Democratic,1355
2024,VA,Buckingham County,Republican,4847
2024,VA,Buckingham County,Democratic,2988
2024,VA,Buena Vista City,Republican,2035
2024,VA,Buena Vista City,Democratic,767
2024,VA,Campbell County,Republican,23032
2024,VA,Campbell County,Democratic,7890
2024,VA,Caroline County,Republican,9511
2024,VA,Caroline County,Democratic,7957
2024,VA,Carroll County,Republican,13152
2024,VA,Carroll County,Democratic,2925
2024,VA,Charles City County,Republican,1917
2024,VA,Charles City County,Democratic,2384
2024,VA,Charlotte County,Republican,3963
2024,VA,Charlotte County,Democratic,2008
2024,VA,Charlottesville City,Republican,3428
2024,VA,Charlottesville City,Democratic,19435
2024,VA,Chesapeake City,Republican,60550
2024,VA,Chesapeake City,Democratic,65399
2024,VA,Chesterfield County,Republican,94030
2024,VA,Chesterfield County,Democratic,112869
2024,VA,Clarke County,Republican,5641
2024,VA,Clarke County,Democratic,3993
2024,VA,Colonial Heights City,Republican,5883
2024,VA,Colonial Heights City,Democratic,2982
2024,VA,Covington City,Republican,1642
2024,VA,Covington City,Democratic,818
2024,VA,Craig County,Republican,2562
2024,VA,Craig County,Democratic,542
2024,VA,Culpeper County,Republican,17685
2024,VA,Culpeper County,Democratic,10557
2024,VA,Cumberland County,Republican,3335
2024,VA,Cumberland County,Democratic,2117
2024,VA,Danville City,Republican,6894
2024,VA,Danville City,Democratic,10615
2024,VA,Dickenson County,Republican,5701
2024,VA,Dickenson County,Democratic,1316
2024,VA,Dinwiddie County,Republican,9549
2024,VA,Dinwiddie County,Democratic,5942
2024,VA,Emporia City,Republican,744
2024,VA,Emporia City,Democratic,1419
2024,VA,Essex County,Republican,3245
2024,VA,Essex County,Democratic,2775
2024,VA,Fairfax County,Republican,181895
2024,VA,Fairfax County,Democratic,386438
2024,VA,Fairfax City,Republican,4302
2024,VA,Fairfax City,Democratic,8797
2024,VA,Falls Church City,Republican,1620
2024,VA,Falls Church City,Democratic,7200
2024,VA,Fauquier County,Republican,26825
2024,VA,Fauquier County,Democratic,17180
2024,VA,Floyd County,Republican,6551
2024,VA,Floyd County,Democratic,2968
2024,VA,Fluvanna County,Republican,8777
2024,VA,Fluvanna County,Democratic,7731
2024,VA,Franklin County,Republican,22319
2024,VA,Franklin County,Democratic,8321
2024,VA,Franklin City,Republican,1476
2024,VA,Franklin City,Democratic,2359
2024,VA,Frederick County,Republican,33117
2024,VA,Frederick County,Democratic,18331
2024,VA,Fredericksburg City,Republican,4480
2024,VA,Fredericksburg City,Democratic,8760
2024,VA,Galax City,Republican,1946
2024,VA,Galax City,Democratic,753
2024,VA,Giles County,Republican,7102
2024,VA,Giles County,Democratic,2069
2024,VA,Gloucester County,Republican,15918
2024,VA,Gloucester County,Democratic,7034
2024,VA,Goochland County,Republican,11521
2024,VA,Goochland County,Democratic,7875
2024,VA,Grayson County,Republican,6544
2024,VA,Grayson County,Democratic,1503
2024,VA,Greene County,Republican,7432
2024,VA,Greene County,Democratic,4456
2024,VA,Greensville County,Republican,1936
2024,VA,Greensville County,Democratic,2334
2024,VA,Halifax County,Republican,10741
2024,VA,Halifax County,Democratic,6984
2024,VA,Hampton City,Republican,18383
2024,VA,Hampton City,Democratic,43357
2024,VA,Hanover County,Republican,45569
2024,VA,Hanover County,Democratic,26733
2024,VA,Harrisonburg City,Republican,6266
2024,VA,Harrisonburg City,Democratic,10641
2024,VA,Henrico County,Republican,62882
2024,VA,Henrico County,Democratic,115040
2024,VA,Henry County,Republican,16800
2024,VA,Henry County,Democratic,8457
2024,VA,Highland County,Republican,1095
2024,VA,Highland County,Democratic,416
2024,VA,Hopewell City,Republican,3838
2024,VA,Hopewell City,Democratic,5078
2024,VA,Isle of Wight County,Republican,14659
2024,VA,Isle of Wight County,Democratic,9779
2024,VA,James City County,Republican,23575
2024,VA,James City County,Democratic,26742
2024,VA,King George County,Republican,9500
2024,VA,King George County,Democratic,5657
2024,VA,King William County,Republican,8080
2024,VA,King William County,Democratic,3388
2024,VA,King and Queen County,Republican,2608
2024,VA,King and Queen County,Democratic,1536
2024,VA,Lancaster County,Republican,3866
2024,VA,Lancaster County,Democratic,3355
2024,VA,Lee County,Republican,8674
2024,VA,Lee County,Democratic,1391
2024,VA,Lexington City,Republican,1030
2024,VA,Lexington City,Democratic,1795
2024,VA,Loudoun County,Republican,92107
2024,VA,Loudoun County,Democratic,129280
2024,VA,Louisa County,Republican,15084
2024,VA,Louisa County,Democratic,8779
2024,VA,Lunenburg County,Republican,3594
2024,VA,Lunenburg County,Democratic,2253
2024,VA,Lynchburg City,Republican,19574
2024,VA,Lynchburg City,Democratic,16664
2024,VA,Madison County,Republican,5671
2024,VA,Madison County,Democratic,2700
2024,VA,Manassas Park City,Republican,2314
2024,VA,Manassas Park City,Democratic,3506
2024,VA,Manassas City,Republican,6670
2024,VA,Manassas City,Democratic,9048
2024,VA,Martinsville City,Republican,2155
2024,VA,Martinsville City,Democratic,3435
2024,VA,Mathews County,Republican,4106
2024,VA,Mathews County,Democratic,1774
2024,VA,Mecklenburg County,Republican,9791
2024,VA,Mecklenburg County,Democratic,6404
2024,VA,Middlesex County,Republican,4357
2024,VA,Middlesex County,Democratic,2473
2024,VA,Montgomery County,Republican,22179
2024,VA,Montgomery County,Democratic,23811
2024,VA,Nelson County,Republican,5004
2024,VA,Nelson County,Democratic,4298
2024,VA,New Kent County,Republican,10974
2024,VA,New Kent County,Democratic,5641
2024,VA,Newport News City,Republican,26385
2024,VA,Newport News City,Democratic,48169
2024,VA,Norfolk City,Republican,24377
2024,VA,Norfolk City,Democratic,59941
2024,VA,Northampton County,Republican,3183
2024,VA,Northampton County,Democratic,3603
2024,VA,Northumberland County,Republican,4938
2024,VA,Northumberland County,Democratic,3202
2024,VA,Norton City,Republican,1174
2024,VA,Norton City,Democratic,458
2024,VA,Nottoway County,Republican,4168
2024,VA,Nottoway County,Democratic,2636
2024,VA,Orange County,Republican,13764
2024,VA,Orange County,Democratic,8274
2024,VA,Page County,Republican,10123
2024,VA,Page County,Democratic,2976
2024,VA,Patrick County,Republican,7746
2024,VA,Patrick County,Democratic,1886
2024,VA,Petersburg City,Republican,1702
2024,VA,Petersburg City,Democratic,11219
2024,VA,Pittsylvania County,Republican,24310
2024,VA,Pittsylvania County,Democratic,9599
2024,VA,Poquoson City,Republican,5800
2024,VA,Poquoson City,Democratic,2119
2024,VA,Portsmouth City,Republican,12370
2024,VA,Portsmouth City,Democratic,28306
2024,VA,Powhatan County,Republican,14918
2024,VA,Powhatan County,Democratic,5734
2024,VA,Prince Edward County,Republican,4782
2024,VA,Prince Edward County,Democratic,4539
2024,VA,Prince George County,Republican,10590
2024,VA,Prince George County,Democratic,6842
2024,VA,Prince William County,Republican,90203
2024,VA,Prince William County,Democratic,131128
2024,VA,Pulaski County,Republican,12732
2024,VA,Pulaski County,Democratic,4830
2024,VA,Radford City,Republican,3197
2024,VA,Radford City,Democratic,3231
2024,VA,Rappahannock County,Republican,2943
2024,VA,Rappahannock County,Democratic,2041
2024,VA,Richmond County,Republican,2697
2024,VA,Richmond County,Democratic,1439
2024,VA,Richmond City,Republican,17041
2024,VA,Richmond City,Democratic,88710
2024,VA,Roanoke County,Republican,34453
2024,VA,Roanoke County,Democratic,21693
2024,VA,Roanoke City,Republican,15787
2024,VA,Roanoke City,Democratic,25737
2024,VA,Rockbridge County,Republican,8468
2024,VA,Rockbridge County,Democratic,4160
2024,VA,Rockingham County,Republican,33033
2024,VA,Rockingham County,Democratic,15035
2024,VA,Russell County,Republican,11303
2024,VA,Russell County,Democratic,2172
2024,VA,Salem City,Republican,7769
2024,VA,Salem City,Democratic,5237
2024,VA,Scott County,Republican,9392
2024,VA,Scott County,Democratic,1607
2024,VA,Shenandoah County,Republican,17215
2024,VA,Shenandoah County,Democratic,6914
2024,VA,Smyth County,Republican,11521
2024,VA,Smyth County,Democratic,2805
2024,VA,Southampton County,Republican,6133
2024,VA,Southampton County,Democratic,3626
2024,VA,Spotsylvania County,Republican,42531
2024,VA,Spotsylvania County,Democratic,35747
2024,VA,Stafford County,Republican,40590
2024,VA,Stafford County,Democratic,41252
2024,VA,Staunton City,Republican,5778
2024,VA,Staunton City,Democratic,7592
2024,VA,Suffolk City,Republican,22112
2024,VA,Suffolk City,Democratic,30597
2024,VA,Surry County,Republican,2205
2024,VA,Surry County,Democratic,2176
2024,VA,Sussex County,Republican,2322
2024,VA,Sussex County,Democratic,2539
2024,VA,Tazewell County,Republican,16711
2024,VA,Tazewell County,Democratic,3030
2024,VA,Virginia Beach City,Republican,109375
2024,VA,Virginia Beach City,Democratic,115412
2024,VA,Warren County,Republican,15400
2024,VA,Warren County,Democratic,6910
2024,VA,Washington County,Republican,22455
2024,VA,Washington County,Democratic,6772
2024,VA,Waynesboro City,Republican,5882
2024,VA,Waynesboro City,Democratic,5240
2024,VA,Westmoreland County,Republican,6003
2024,VA,Westmoreland County,Democratic,4491
2024,VA,Williamsburg City,Republican,2119
2024,VA,Williamsburg City,Democratic,5613
2024,VA,Winchester City,Republican,5252
2024,VA,Winchester City,Democratic,6407
2024,VA,Wise County,Republican,13655
2024,VA,Wise County,Democratic,3036
2024,VA,Wythe County,Republican,12267
2024,VA,Wythe County,Democratic,3075
2024,VA,York County,Republican,20722
2024,VA,York County,Democratic,18296
2024,VT,Addison County,Republican,6841
2024,VT,Addison County,Democratic,14879
2024,VT,Bennington County,Republican,7697
2024,VT,Bennington County,Democratic,12326
2024,VT,Caledonia County,Republican,6927
2024,VT,Caledonia County,Democratic,8977
2024,VT,Chittenden County,Republican,20937
2024,VT,Chittenden County,Democratic,72656
2024,VT,Essex County,Republican,1890
2024,VT,Essex County,Democratic,1344
2024,VT,Franklin County,Republican,12490
2024,VT,Franklin County,Democratic,13280
2024,VT,Grand Isle County,Republican,1893
2024,VT,Grand Isle County,Democratic,2940
2024,VT,Lamoille County,Republican,4505
2024,VT,Lamoille County,Democratic,9788
2024,VT,Orange County,Republican,6683
2024,VT,Orange County,Democratic,10220
2024,VT,Orleans County,Republican,7233
2024,VT,Orleans County,Democratic,7006
2024,VT,Rutland County,Republican,15586
2024,VT,Rutland County,Democratic,17375
2024,VT,Washington County,Republican,9327
2024,VT,Washington County,Democratic,24527
2024,VT,Windham County,Republican,6928
2024,VT,Windham County,Democratic,17904
2024,VT,Windsor County,Republican,10458
2024,VT,Windsor County,Democratic,22569
2024,WA,Adams County,Republican,3767
